Date,PRECP,TMAX,TMIN,DISCH
11/14/1997,0,22.4,8.4,51.706
11/15/1997,0,21,7.5,59.711
11/16/1997,0,21,8,46.826
11/17/1997,0,24.2,7.6,84.372
11/18/1997,0,22.6,7.4,38.154
11/19/1997,0,22.6,7.3,38.154
11/20/1997,0,20.4,7.5,33.091
11/21/1997,0,22.2,9,42.2
11/22/1997,12.3,22.3,10.5,38.813
11/23/1997,0,21.6,10.2,29.542
11/24/1997,0,22,9,59.297
11/25/1997,0,23.4,8.4,62.231
11/26/1997,0,23,7.6,27.846
11/27/1997,0,22,11.2,60.545
11/28/1997,0,24.9,9.4,56.437
11/29/1997,0,21,7.6,50.178
11/30/1997,0,22,8,26.203
12/1/1997,0,21.6,9.4,22.823
12/2/1997,2.3,21.1,8.2,24.613
12/3/1997,0,21.4,8.8,20.626
12/4/1997,0,21.8,9,19.687
12/5/1997,0,23,9,19.227
12/6/1997,0,22.6,8.1,18.772
12/7/1997,0,23,9.1,21.832
12/8/1997,0,22.6,9.2,17.879
12/9/1997,49.9,21,8.4,20.154
12/10/1997,2.9,21,8,19.687
12/11/1997,6,20.2,9.4,20.865
12/12/1997,0,19.4,8.6,19.456
12/13/1997,0,20.4,8,17.879
12/14/1997,3,21,8.6,16.582
12/15/1997,15,20.6,7.8,20.865
12/16/1997,0,20.8,9,15.746
12/17/1997,0,22.6,8.2,14.534
12/18/1997,0,21,7.4,15.134
12/19/1997,0,22,7.6,14.733
12/20/1997,0,22,7.4,13.755
12/21/1997,2.3,22,8,13.755
12/22/1997,0,19,10.5,14.142
12/23/1997,0,21.6,9.5,13.755
12/24/1997,0,21.6,9,14.534
12/25/1997,0,20.4,8,14.142
12/26/1997,1.1,21.4,7.8,13.374
12/27/1997,0,22,9,12.998
12/28/1997,0,22.6,9.3,13.564
12/29/1997,0,21.8,8.8,12.998
12/30/1997,0,21.8,9.6,12.628
12/31/1997,0,22,8,12.998
1/1/1998,0,21.8,8,
1/2/1998,0,22.6,7.5,
1/3/1998,0,23,8.6,
1/4/1998,0,19.4,11.3,
1/5/1998,0,21.6,10.3,
1/6/1998,6.2,22.6,9.1,
1/7/1998,0,21.6,8.3,
1/8/1998,0.5,23,9,
1/9/1998,0,22.6,9.3,
1/10/1998,0,22.2,7.5,
1/11/1998,0,21.8,7.5,
1/12/1998,0,22.6,6.5,
1/13/1998,0,21.9,6.4,
1/14/1998,0,21.8,6.1,
1/15/1998,0,22.2,7,
1/16/1998,0,22.4,7.4,
1/17/1998,0,22.6,6.3,
1/18/1998,0,23,8,
1/19/1998,0,23.8,8.1,
1/20/1998,0,23,10.7,
1/21/1998,0.6,22.1,9,
1/22/1998,6.3,24,10.1,
1/23/1998,0,23.4,10.8,
1/24/1998,0,24.4,9,
1/25/1998,0,24.2,10,
1/26/1998,0,25,10.1,
1/27/1998,0,24.8,10,
1/28/1998,0,24.4,10.3,
1/29/1998,0,25.6,13,
1/30/1998,0,23.4,9,
1/31/1998,0,24.4,9.2,
2/1/1998,0,23.4,9.5,
2/2/1998,0,24,9.5,
2/3/1998,0,24.4,8.9,
2/4/1998,0,25,9.6,
2/5/1998,0,25,6,
2/6/1998,0,24.8,10.3,
2/7/1998,0,23.4,11,
2/8/1998,0,22.3,10,
2/9/1998,0,22.4,8.3,
2/10/1998,0,23.6,8,
2/11/1998,0,21.6,6.5,
2/12/1998,0,23.4,7.5,
2/13/1998,0,23.3,7.3,
2/14/1998,0,24,6.6,
2/15/1998,0,23.4,6.3,
2/16/1998,0,24.6,7.4,
2/17/1998,0,24.8,7.1,
2/18/1998,0,24.4,9.6,
2/19/1998,0,24.2,8.4,
2/20/1998,0,24.8,8.9,
2/21/1998,0,25,11.6,
2/22/1998,0,21,12.4,
2/23/1998,0,25,10,
2/24/1998,0,25.4,11.5,
2/25/1998,0,26,10.6,
2/26/1998,0,25.6,12.6,
2/27/1998,0,24.2,12.5,
2/28/1998,0,23.4,9.3,
3/1/1998,0,25.4,11,
3/2/1998,0,25,11.6,
3/3/1998,,,11.1,
3/4/1998,,,,
3/5/1998,0,,,
3/6/1998,0,22.6,10.6,
3/7/1998,0,22.2,7.9,
3/8/1998,0,22.4,8.5,
3/9/1998,0,24.4,8,
3/10/1998,0,25.1,8.5,
3/11/1998,0,26,10,
3/12/1998,0,25.2,11.2,
3/13/1998,0,27,14,
3/14/1998,0,26,12,
3/15/1998,0,26,12,
3/16/1998,0,26.1,12,
3/17/1998,0,27.1,12.5,
3/18/1998,0.4,24.4,12.5,
3/19/1998,0,25.8,9,
3/20/1998,0,26,9.5,
3/21/1998,0,26.4,10.5,
3/22/1998,0,27.2,10.2,
3/23/1998,0,26.6,12.5,
3/24/1998,0,26.4,12.6,
3/25/1998,15.7,24.6,14,
3/26/1998,5,20.2,12.3,
3/27/1998,0,22.2,12.2,
3/28/1998,0.1,24,11.5,
3/29/1998,0,23.6,12.2,
3/30/1998,0,26.5,11.4,
3/31/1998,0,25,13,
4/1/1998,0,25.4,13.6,
4/2/1998,0,27,13.1,
4/3/1998,0,27,13.5,
4/4/1998,0,26.4,13.3,0.861
4/5/1998,0,27,12.1,0.925
4/6/1998,0,27.8,13,0.992
4/7/1998,0,26.5,14.8,1.038
4/8/1998,0,26.3,12.6,0.992
4/9/1998,0,26.5,11.3,0.939
4/10/1998,0,26.6,12.2,0.925
4/11/1998,0,27,11.9,0.878
4/12/1998,2.6,25,11.5,0.853
4/13/1998,0,27,10.7,0.857
4/14/1998,0,25.9,11.8,0.767
4/15/1998,0,26.4,14,0.682
4/16/1998,0,25,14.9,0.679
4/17/1998,0,26.6,12.1,0.63
4/18/1998,0,26.9,13.3,0.63
4/19/1998,0,27.4,13.2,0.679
4/20/1998,0.9,27.4,13.1,0.67
4/21/1998,0,27.1,13,0.661
4/22/1998,0,26.8,12,0.627
4/23/1998,0,27.4,12.4,0.621
4/24/1998,0,26,13.1,0.627
4/25/1998,0,27.2,14,0.664
4/26/1998,0,25,15.5,0.691
4/27/1998,0.2,24.8,15.6,0.719
4/28/1998,0,26.2,13.3,0.773
4/29/1998,3.2,25.2,11.5,0.875
4/30/1998,0,27,12.2,1
5/1/1998,0,25.4,15.3,1.178
5/2/1998,67.7,24,11.2,1.65
5/3/1998,16.5,20.4,10.4,3.925
5/4/1998,0.9,19.4,10.6,2.854
5/5/1998,0,19.4,10.7,2.499
5/6/1998,0,22.2,11.2,2.117
5/7/1998,0,23.6,11,1.17
5/8/1998,0,23.4,11.9,0.94
5/9/1998,0,25.4,11.7,0.875
5/10/1998,0,23.6,12,0.819
5/11/1998,22.3,21.4,13.7,0.779
5/12/1998,37,20.2,11,0.958
5/13/1998,44.4,16.6,10.3,2.278
5/14/1998,2.3,18.8,10.2,4.439
5/15/1998,4.6,20,11.2,5.061
5/16/1998,0,22.2,12.8,3.943
5/17/1998,0,24,11.2,2.689
5/18/1998,0,24.6,11.9,1.462
5/19/1998,0,24.8,12.6,1.145
5/20/1998,0,25.2,12.3,0.958
5/21/1998,0,26,12.7,0.925
5/22/1998,0.1,26,12.5,0.875
5/23/1998,0,25.8,13,0.833
5/24/1998,0,25.2,14.2,0.854
5/25/1998,0,26.2,13.6,0.77
5/26/1998,1.9,25.4,13.3,0.697
5/27/1998,0,25.4,11.7,0.667
5/28/1998,0,24.8,10.8,0.638
5/29/1998,0,25.6,11.2,0.59
5/30/1998,0.8,23.4,14.7,1.481
5/31/1998,5.1,21.8,13.6,9.083
6/1/1998,3.6,21.6,10.4,4.656
6/2/1998,2.7,21.5,11.6,2.868
6/3/1998,1.8,24.5,11.8,2.262
6/4/1998,0.3,22.8,11.5,2.202
6/5/1998,0,25.6,10.5,4.246
6/6/1998,5.6,24,13,3.185
6/7/1998,0.4,23.6,11.2,2.777
6/8/1998,0.7,22.2,12,2.733
6/9/1998,0.1,22,12.7,2.618
6/10/1998,0.2,23.6,11.6,2.385
6/11/1998,7.5,22.8,10.3,3.193
6/12/1998,0,22.3,11.5,12.746
6/13/1998,0,23.2,10.3,12.635
6/14/1998,12,23.2,10.2,6.117
6/15/1998,0.2,22.5,9,5.764
6/16/1998,0.1,22.6,9.8,8.611
6/17/1998,7.3,23.4,10.2,3.595
6/18/1998,1.8,22.5,10.5,6.517
6/19/1998,0.3,22.4,10.3,9.541
6/20/1998,0.5,22.5,10.2,3.758
6/21/1998,1.9,22.4,12.7,3.506
6/22/1998,0.9,21.8,10.5,8.507
6/23/1998,0,21.5,12.5,8.309
6/24/1998,20.8,21,12.2,5.305
6/25/1998,13.2,19,9.6,16.482
6/26/1998,6.1,20.4,9.1,25.287
6/27/1998,6.4,20.8,10.9,24.321
6/28/1998,17.6,21,10.4,34.97
6/29/1998,2,20.2,9.8,57.34
6/30/1998,12.2,19,11,37.497
7/1/1998,1.6,18.8,10.8,27.595
7/2/1998,1.2,18.6,10.2,20.407
7/3/1998,26.1,18.4,11.4,22.176
7/4/1998,1,16.6,10.7,30.996
7/5/1998,27.2,18,10.2,26.847
7/6/1998,12,19.4,11,39.478
7/7/1998,8.3,19,10.5,36.257
7/8/1998,6.8,18.4,11.8,39.198
7/9/1998,26.5,17,11.4,27.767
7/10/1998,6.9,17,10.2,53.392
7/11/1998,23.4,17.6,11.2,65.226
7/12/1998,11.3,16.4,11,74.832
7/13/1998,4,16.8,10.5,76.318
7/14/1998,27.7,20,10.7,91.228
7/15/1998,7.2,19.8,10.2,101.835
7/16/1998,11.6,18,12,86.166
7/17/1998,5.4,19.2,10.7,127.745
7/18/1998,10.1,20,10,62.101
7/19/1998,11.7,16.4,11,76.673
7/20/1998,0,17,10,69.619
7/21/1998,5.2,20.2,10.6,44.435
7/22/1998,46.9,19,11,59.435
7/23/1998,0.6,15.2,9.4,161.987
7/24/1998,3.2,18.6,10,94.395
7/25/1998,21.5,17.6,10.8,54.352
7/26/1998,9.2,16.8,10.5,56.737
7/27/1998,39.8,16.2,11,68.066
7/28/1998,10.2,18.6,10.2,78.784
7/29/1998,16.9,17,9.8,87.639
7/30/1998,9.6,14.4,10,113.895
7/31/1998,7.5,13.6,9.9,113.284
8/1/1998,0.8,16.4,10.5,132.319
8/2/1998,42.7,14.6,11.6,111.793
8/3/1998,13.6,18.2,11,121.595
8/4/1998,33.3,19.2,10.9,85.835
8/5/1998,20.3,18,9.4,154.418
8/6/1998,3.4,18.8,9.5,129.778
8/7/1998,9.8,19.4,12.1,135.084
8/8/1998,15.4,18.8,10,154.463
8/9/1998,17.3,15.4,9.6,159.025
8/10/1998,6.6,18.6,10,125.845
8/11/1998,0.1,20.8,10.2,107.162
8/12/1998,2.6,20.6,10.5,137.269
8/13/1998,38.3,19.8,11.2,126.203
8/14/1998,11.8,18.2,10.6,177.587
8/15/1998,8.4,18.4,10.3,193.545
8/16/1998,25,19.2,11,156.601
8/17/1998,12.7,15.2,10.8,174.226
8/18/1998,0,19.2,9.6,155.591
8/19/1998,10.3,19.4,8.9,95.089
8/20/1998,13.3,17.2,11.4,143.432
8/21/1998,8.1,17.8,10,151.058
8/22/1998,2.5,17,10.5,101.027
8/23/1998,3.4,17.8,10.4,87.192
8/24/1998,16.6,18,11.9,123.318
8/25/1998,0.5,16.6,10,92.593
8/26/1998,33,20,8.9,91.59
8/27/1998,15.4,19,10.9,167.876
8/28/1998,29.4,17,10.6,138.19
8/29/1998,7.8,13.8,11.3,212.749
8/30/1998,2,16.6,10.8,203.932
8/31/1998,6.4,17.4,11,134.159
9/1/1998,0,18.8,10.7,164.65
9/2/1998,40.8,18.4,11.7,172.469
9/3/1998,27.5,18.4,10,182.678
9/4/1998,24.3,19.4,9.5,200.337
9/5/1998,5.2,20.4,9.8,155.561
9/6/1998,11.3,18.6,10,137.15
9/7/1998,5.3,19.2,10.3,129.039
9/8/1998,7.7,20.2,8.5,92.672
9/9/1998,12.5,21,10,88.237
9/10/1998,0,18.4,9.4,116.824
9/11/1998,7,20.8,9,57.347
9/12/1998,6.4,20.4,10,61.128
9/13/1998,8.2,21.2,10,59.471
9/14/1998,9.1,21.4,10.2,61.654
9/15/1998,10.4,19.6,10,103.082
9/16/1998,5.2,19.2,10.6,112.484
9/17/1998,14.4,17.6,10.2,98.429
9/18/1998,5.4,19.6,10,79.6
9/19/1998,0,19.8,9.2,74.986
9/20/1998,0.7,20.8,11,85.317
9/21/1998,5.6,20,9.9,67.998
9/22/1998,16.5,19.4,9.2,64.335
9/23/1998,16.3,17.2,9.5,56.159
9/24/1998,1.2,19.8,9,67.891
9/25/1998,2.6,20.2,8.7,65.107
9/26/1998,0.9,20.4,8.9,53.525
9/27/1998,0,20.2,11,40.708
9/28/1998,0,20.8,9,51.197
9/29/1998,0.2,21,8.2,43.408
9/30/1998,0.1,21,9.5,34.782
10/1/1998,0,21.8,11,23.613
10/2/1998,0,21.8,9.5,21.329
10/3/1998,7,19.4,11.5,20.843
10/4/1998,3.4,20.6,10,20.684
10/5/1998,9.3,21.2,9.7,23.97
10/6/1998,0.2,20.4,9.3,35.329
10/7/1998,0.1,21,9,24.355
10/8/1998,0,21.2,10.5,19.671
10/9/1998,5.7,20.6,10.8,20.41
10/10/1998,3.4,20.8,12,34.978
10/11/1998,22.4,18,10.6,56.098
10/12/1998,3.1,19,10,95.869
10/13/1998,0,20.8,8.7,55.97
10/14/1998,3.7,21.4,8,35.61
10/15/1998,0.1,20,10.5,29.057
10/16/1998,0,21.2,9.5,33.049
10/17/1998,0.1,22.1,7.8,33.246
10/18/1998,0,21.2,9.6,32.538
10/19/1998,0.2,21.6,8.7,33.842
10/20/1998,0,21.4,9.2,21.092
10/21/1998,16.3,21.4,9.6,18.523
10/22/1998,0.2,20.8,10.5,17.667
10/23/1998,0.1,21.1,9.5,17.776
10/24/1998,0,21.4,8.6,22.971
10/25/1998,0.3,19.4,9,33.945
10/26/1998,0.2,21.4,8.6,19.935
10/27/1998,0,20.7,8.6,16.937
10/28/1998,0,20.8,7.3,14.849
10/29/1998,0,21,7.5,13.566
10/30/1998,0.1,20.8,7.6,12.709
10/31/1998,0,21.8,7.4,11.778
11/1/1998,0,21.6,6.8,10.765
11/2/1998,0,22.6,7,10.399
11/3/1998,0,22.2,7,10.145
11/4/1998,0,21.6,8,9.279
11/5/1998,0,21.2,7.4,8.218
11/6/1998,0,21,6,7.866
11/7/1998,0,22.4,6.2,7.667
11/8/1998,0,22.2,5.5,7.61
11/9/1998,0,21.2,7.5,7.416
11/10/1998,0,21.4,9,7.224
11/11/1998,0,21.4,11.2,7.196
11/12/1998,0.2,20.8,10,7.169
11/13/1998,0.3,21.6,8,7.008
11/14/1998,0,22.8,7,7.035
11/15/1998,0,21.4,8,7.319
11/16/1998,0,22,9,7.129
11/17/1998,0,22.2,9,7.048
11/18/1998,0,22.6,7.5,6.944
11/19/1998,0,22.6,6.8,7.813
11/20/1998,0,23.4,7.2,8.546
11/21/1998,0,22.4,7.5,9.037
11/22/1998,0,21.8,7.5,9.306
11/23/1998,0,22,5.8,9.549
11/24/1998,0,22.6,5.8,10.333
11/25/1998,0,23,6.5,10.977
11/26/1998,0,22.8,6.5,11.72
11/27/1998,0,23,7,11.999
11/28/1998,0,22.4,6.4,11.99
11/29/1998,0,22.2,5.7,9.952
11/30/1998,0,23.6,7.5,9.777
12/1/1998,0,23,5.6,9.548
12/2/1998,0,22.4,5.5,9.132
12/3/1998,0,22.8,7.5,9.084
12/4/1998,0,23.2,6.5,9.194
12/5/1998,0,23,7.8,9.274
12/6/1998,0,22.6,7.4,9.131
12/7/1998,0,22,7.2,9.103
12/8/1998,0,22,7.1,8.072
12/9/1998,0,22.8,6.3,8.157
12/10/1998,0,22.8,6.2,8.743
12/11/1998,0,22.6,6.7,8.943
12/12/1998,0,23.4,6.7,9.068
12/13/1998,0,24.2,7.3,9.147
12/14/1998,0,23.4,6.7,8.99
12/15/1998,0,22.2,5.8,9.052
12/16/1998,0,23,6.5,9.068
12/17/1998,0,22.8,5.2,9.068
12/18/1998,0,21.8,5.7,9.037
12/19/1998,0,21.6,6.9,8.819
12/20/1998,0,23,8,8.635
12/21/1998,0,21,7.5,8.773
12/22/1998,0,23.5,7,8.696
12/23/1998,0,21.6,7.3,8.574
12/24/1998,0,21.8,7,8.483
12/25/1998,0,22.6,7.3,8.529
12/26/1998,0,21.8,5.8,8.305
12/27/1998,0,21.6,6.7,7.938
12/28/1998,0,22.6,5.3,7.952
12/29/1998,0,22.4,6,7.852
12/30/1998,0,22.6,5.3,7.667
12/31/1998,0,23.3,6.7,7.61
1/1/1999,0,22.6,7.5,7.471
1/2/1999,0,23.4,5.5,7.61
1/3/1999,0,23.8,7.8,7.597
1/4/1999,0,23.8,6.7,7.333
1/5/1999,0,22.6,8.1,7.223
1/6/1999,0,24.6,8.7,7.305
1/7/1999,0,24,7.1,7.374
1/8/1999,0,22,7.8,7.224
1/9/1999,0,21.2,8.3,7.224
1/10/1999,26.8,19.2,8.5,7.402
1/11/1999,5.4,18,8.7,7.499
1/12/1999,0,18,8.6,7.388
1/13/1999,0,20.2,7,7.142
1/14/1999,0,21.6,8,7.183
1/15/1999,0,21.1,7.1,7.143
1/16/1999,0,22,7,6.85
1/17/1999,0,22.4,7.8,6.929
1/18/1999,1.3,22.4,8,6.797
1/19/1999,1,22.4,8.4,6.758
1/20/1999,0,22.2,8.1,6.667
1/21/1999,0,22.3,8.8,6.59
1/22/1999,0,,,6.59
1/23/1999,0,23.4,7.6,6.226
1/24/1999,0,23.4,9.4,6.139
1/25/1999,0,22.6,7.7,6.017
1/26/1999,0,23.6,9,6.103
1/27/1999,0,22.2,8.4,5.874
1/28/1999,0,23.2,8.5,5.627
1/29/1999,0,23,8.5,5.615
1/30/1999,0,24.2,8,5.755
1/31/1999,0,23.6,9.3,5.732
2/1/1999,0,24.4,7,5.433
2/2/1999,0,23,8.5,5.253
2/3/1999,0,22.4,6.5,5.209
2/4/1999,0,23.2,7.4,4.752
2/5/1999,,,9,2.76
2/6/1999,,,,1.441
2/7/1999,0,25.4,,1.264
2/8/1999,0,24,8.9,1.282
2/9/1999,0,24.6,10,1.256
2/10/1999,0,25.6,9.5,1.229
2/11/1999,0,25,8.6,1.251
2/12/1999,0,24,10,1.238
2/13/1999,0,24.6,10.8,1.135
2/14/1999,0,25.2,9.4,1.127
2/15/1999,0,25,10.6,1.165
2/16/1999,0,25.4,10.2,1.09
2/17/1999,0,25.2,10.2,1.027
2/18/1999,0,25.6,10.3,0.988
2/19/1999,0,25.8,10.4,0.939
2/20/1999,0,25.2,11,0.932
2/21/1999,0,25.6,11,0.932
2/22/1999,0,25.5,11.6,0.932
2/23/1999,0,25.4,9.2,0.932
2/24/1999,0,26,11.8,0.932
2/25/1999,0,25.8,9.8,0.932
2/26/1999,0,25.6,10,0.925
2/27/1999,0,26.2,9.9,0.885
2/28/1999,0,25.8,10.3,0.899
3/1/1999,0,24.6,10.5,0.899
3/2/1999,0,25,8.8,0.878
3/3/1999,0,24.6,6.9,0.874
3/4/1999,0,24.2,7.4,0.874
3/5/1999,0,24.8,8.5,0.871
3/6/1999,0,25,9.6,0.847
3/7/1999,0,26.2,9.4,0.819
3/8/1999,0,24.4,9,0.799
3/9/1999,0,24,8.6,0.809
3/10/1999,0,24.2,7.5,0.773
3/11/1999,0,23,7.2,0.766
3/12/1999,0,23.6,9,0.763
3/13/1999,0,23,7.7,0.741
3/14/1999,0,23.4,7.5,0.719
3/15/1999,0,24.4,6.5,0.716
3/16/1999,0,24,7.8,0.713
3/17/1999,0,24.4,7.5,0.697
3/18/1999,0,24.8,9.5,0.713
3/19/1999,0,25.4,9.6,0.716
3/20/1999,0,25.6,11.2,0.716
3/21/1999,0,26.2,11.4,0.719
3/22/1999,0,26,13,0.734
3/23/1999,0,26.8,10.6,0.716
3/24/1999,0,27,11.2,0.691
3/25/1999,0,26.7,10,0.667
3/26/1999,0,25,11.5,0.65
3/27/1999,0,24.9,11.5,0.664
3/28/1999,0,25.2,11.2,0.664
3/29/1999,0,25.6,9.6,0.644
3/30/1999,0,25.8,10.2,0.627
3/31/1999,0,25,,0.644
4/1/1999,0,26.2,,0.658
4/2/1999,0,26.8,12.5,0.621
4/3/1999,0,26.6,11.8,0.579
4/4/1999,0,27,12.8,0.561
4/5/1999,0,26.2,11.8,0.569
4/6/1999,0,26.8,10.8,0.54
4/7/1999,0,27.2,12,0.532
4/8/1999,0,25.6,10,0.519
4/9/1999,0,25,11.5,0.529
4/10/1999,0,25.4,10.6,0.524
4/11/1999,0.4,26.4,11.8,0.563
4/12/1999,0.1,25,11.8,0.55
4/13/1999,1.4,25.8,11.4,0.61
4/14/1999,0,25,9.8,0.621
4/15/1999,0.2,26.6,11.5,0.615
4/16/1999,0,27.4,12.1,0.588
4/17/1999,0.1,25.4,13.5,0.602
4/18/1999,0,25,11,0.53
4/19/1999,1.8,24.2,14,0.529
4/20/1999,0,23.8,10.2,0.522
4/21/1999,0,25.8,11,0.548
4/22/1999,0,25.8,11,0.537
4/23/1999,0,24.8,11,0.535
4/24/1999,2.7,24.6,10.9,0.535
4/25/1999,0.3,23.2,10,0.535
4/26/1999,0.4,25.8,9.5,0.535
4/27/1999,2.6,24.8,10.2,0.535
4/28/1999,1,22.6,11.5,0.537
4/29/1999,1.1,22.4,11.6,0.55
4/30/1999,0,22.4,10.9,0.553
5/1/1999,0,21.4,12.5,0.653
5/2/1999,0,24.4,8.8,0.682
5/3/1999,0,23.6,10.5,0.658
5/4/1999,0,25.2,10.4,0.697
5/5/1999,0,25.8,11.2,0.65
5/6/1999,0,26,11,0.621
5/7/1999,0,26,11,0.604
5/8/1999,8.5,22.2,11.5,0.624
5/9/1999,0,24.4,10.3,0.661
5/10/1999,0,25.4,9.8,0.661
5/11/1999,0,25.2,11.5,0.627
5/12/1999,0.2,22.8,12,0.654
5/13/1999,1.5,25.6,10.2,0.876
5/14/1999,3.9,25.2,9.5,0.984
5/15/1999,10.2,24.4,9.6,0.978
5/16/1999,0,25.4,9,0.734
5/17/1999,0,26.2,11,0.625
5/18/1999,0,26.6,10.5,0.794
5/19/1999,0,25.3,11.6,0.744
5/20/1999,0,26.8,11.5,0.796
5/21/1999,0.3,25.2,12.6,0.747
5/22/1999,0,26.4,11.4,0.71
5/23/1999,0.5,26,10.5,0.656
5/24/1999,4.3,24.4,11,0.664
5/25/1999,6.9,21.6,9.8,0.661
5/26/1999,0,23.4,10.5,0.683
5/27/1999,4.1,23.6,11.5,1.03
5/28/1999,0,23.8,11.7,0.977
5/29/1999,0.8,22.8,11.2,0.928
5/30/1999,0,24,11,0.864
5/31/1999,0,24.4,10,0.754
6/1/1999,3.4,25.2,9.4,0.713
6/2/1999,1.2,22.6,10.6,0.685
6/3/1999,0,24.2,10.5,0.822
6/4/1999,0,24,13,1.402
6/5/1999,0,25.4,11.5,2.16
6/6/1999,0,25.5,10.2,1.623
6/7/1999,0,25.8,10.5,1.087
6/8/1999,0,24.6,9.9,0.834
6/9/1999,0.4,24,9.9,0.716
6/10/1999,1.4,25.2,10.4,0.632
6/11/1999,0,25,9.6,0.613
6/12/1999,1.4,24,9.8,0.594
6/13/1999,0.5,23.6,9.6,1.028
6/14/1999,0,23.8,11,2.782
6/15/1999,4.4,23.8,9.4,2.275
6/16/1999,0,24.2,9.8,1.727
6/17/1999,1.2,25.4,11,1.091
6/18/1999,0.1,21.5,11.8,0.758
6/19/1999,1.6,24.9,10,0.782
6/20/1999,0,25.4,9.6,1.887
6/21/1999,34.8,25,12.6,8.036
6/22/1999,13.8,20,8.8,3.679
6/23/1999,0.7,22.4,9.5,5.52
6/24/1999,0.1,23,10.4,12.73
6/25/1999,3.4,22.6,12,10.052
6/26/1999,15.1,23,9.4,19.43
6/27/1999,19,20.2,9,15.244
6/28/1999,33.4,17.8,11.4,10.968
6/29/1999,24.7,19.6,10,18.779
6/30/1999,20.8,21.2,7.8,21.311
7/1/1999,22.8,18.6,10.8,18.206
7/2/1999,6.2,19,8.5,33.822
7/3/1999,16,17.1,10.6,52.299
7/4/1999,9,16.6,10.2,39.296
7/5/1999,21,19.4,9.6,56.566
7/6/1999,5.2,18.2,9,47.425
7/7/1999,29.7,18.2,10.6,19.95
7/8/1999,22.5,15.4,10,60.559
7/9/1999,11,19.2,8.5,74.808
7/10/1999,2.1,19,9.5,127.4
7/11/1999,19.4,16.6,11.5,44.554
7/12/1999,7.4,14.6,10.5,99.546
7/13/1999,5.6,14.5,10.2,45.078
7/14/1999,22.6,18.8,10.9,117.565
7/15/1999,17.5,13.8,11,79.519
7/16/1999,2.5,16.3,10.4,74.408
7/17/1999,20,18,9.7,58.675
7/18/1999,5.3,18.6,8.4,24.875
7/19/1999,5.8,18.4,7.5,74.019
7/20/1999,14.9,19.4,10,132.841
7/21/1999,3.8,18.6,10.4,93.024
7/22/1999,32.8,17.4,11.2,81.717
7/23/1999,0.3,17.2,10,50.69
7/24/1999,13.8,17,10.2,57.59
7/25/1999,33.6,,10.8,91.102
7/26/1999,16.4,17.6,10,66.83
7/27/1999,55.5,17.2,10.5,64.808
7/28/1999,13.2,16,10.2,128.766
7/29/1999,5.8,18.2,10,61.947
7/30/1999,18,17.4,10.2,62.355
7/31/1999,16.8,19,9,175.681
8/1/1999,0,20.4,10,134.207
8/2/1999,4.5,20.4,10.6,117.125
8/3/1999,14.2,17,10.2,93.418
8/4/1999,5.3,18.6,9.5,110.252
8/5/1999,18.8,19.8,10.6,79.366
8/6/1999,9.8,17.6,10.5,51.602
8/7/1999,14.9,18.8,11,80.099
8/8/1999,17.3,17.8,10,87.299
8/9/1999,5.8,18,9.5,124.322
8/10/1999,11.4,18.8,9.5,137.828
8/11/1999,28.5,17.6,9.2,79.238
8/12/1999,0.8,16.8,8.5,124.046
8/13/1999,5.9,18.8,10.8,57.27
8/14/1999,0.1,20.4,11,38.763
8/15/1999,32,17.6,11.6,60.137
8/16/1999,10.8,16.2,10,163.798
8/17/1999,10.3,15.6,10,109.772
8/18/1999,12.4,18.6,10.2,67.087
8/19/1999,3.6,15.4,10,137.756
8/20/1999,1,18.2,10,93.073
8/21/1999,4.6,19.4,10.5,59.057
8/22/1999,1.7,18,9.5,56.859
8/23/1999,26.7,19.2,10.5,47.141
8/24/1999,12.9,17,9.7,99.543
8/25/1999,0.8,18.2,10,86.113
8/26/1999,11.4,19.4,10,99.238
8/27/1999,20.4,19,9.5,101.286
8/28/1999,26.2,19.6,10.4,131.628
8/29/1999,4.2,19,9.8,149.347
8/30/1999,18,16,10.5,129.507
8/31/1999,11.4,17.8,10,117.456
9/1/1999,0,18.8,9.6,70.821
9/2/1999,40.8,18.4,11.7,91.493
9/3/1999,27.5,18.4,10,117.07
9/4/1999,24.3,19.4,9.5,62.926
9/5/1999,5.2,20.4,9.8,80.362
9/6/1999,11.3,18.6,9,100.11
9/7/1999,5.3,19.2,9,87.72
9/8/1999,7.7,20.2,8.5,66.359
9/9/1999,12.5,21,10,63.247
9/10/1999,0,18.4,9.4,59.274
9/11/1999,7,20.8,9,38.665
9/12/1999,6.4,20.4,9,35.197
9/13/1999,8.2,21.2,9,48.219
9/14/1999,9.1,21.4,8.8,44.853
9/15/1999,10.4,19.6,10,46.391
9/16/1999,5.2,19.2,8.6,56.611
9/17/1999,14.4,17.6,9,38.128
9/18/1999,5.4,19.6,9,42.587
9/19/1999,0,19.8,9.2,33.082
9/20/1999,0.7,20.8,10.8,46.719
9/21/1999,5.6,20,9.9,31.148
9/22/1999,16.5,19.4,9.2,43.84
9/23/1999,16.3,17.2,9.5,27.052
9/24/1999,1.2,19.8,9,33.656
9/25/1999,2.6,20.2,8.7,25.48
9/26/1999,0.9,20.4,8.9,49.907
9/27/1999,0,20.2,9,49.086
9/28/1999,0,20.8,9,32.812
9/29/1999,0.2,21,8.2,25.094
9/30/1999,0.1,21,8,35.786
