date,PRECP,TMIN,TMEAN,DISCH,SEDM
2016-04-30,1.227276196,9.653731902,16.44416332,9.924789182,182.8434918
2016-05-31,3.377902095,10.91278572,16.96292797,38.23034723,1127.553552
2016-06-30,6.934916595,11.0783933,16.30250031,55.2113272,1777.376358
2016-07-31,12.33309433,9.603187983,14.95457723,105.6144165,54546.88419
2016-08-31,12.26406155,10.24341059,14.55646567,110.8718566,39399.70691
2016-09-30,6.016002227,9.665447521,14.95925471,68.69539111,15135.71345
2016-10-31,2.184369319,8.837951355,15.06802358,44.06197086,1644.120686
2016-11-30,3.61707398,7.634102909,14.86196702,84.42197437,1213.361119
2016-12-31,0.11197802,7.284532028,15.01321941,21.92039849,491.0275138
2017-01-31,0.049971565,7.968678037,15.35871338,8.627140525,-157.8862727
2017-02-28,0.273850293,9.093785108,16.29365376,-0.121092823,205.5915546
2017-03-31,0.033792715,10.73150583,17.77995407,8.275384461,105.2786894
2017-04-30,2.099540151,11.47228503,18.36530649,8.356965224,274.9817596
2017-05-31,4.610952634,11.08553152,16.60229836,19.63145724,601.2804011
2017-06-30,3.581527216,10.59481211,17.11707845,20.89959768,639.3980485
2017-07-31,14.61260253,10.04328369,15.25806864,186.5598823,53979.65642
2017-08-31,11.91296994,9.634497781,14.67722379,106.902353,24593.13674
2017-09-30,10.86879693,10.7431008,15.52660663,82.34441434,20099.19416
2017-10-31,5.199514589,8.882755484,15.54379889,50.81766352,976.4409477
2017-11-30,1.93213575,7.757820429,14.83161944,21.93757115,674.9070009
2017-12-31,-0.017448663,7.044197909,14.52703929,9.122878428,-125.0797658
