date,PRECP,TMIN,TMEAN,DISCH,SEDM
11/30/2014,0.316666667,8.273333333,15.18333333,18.91156191,336.1852383
12/31/2014,2.442406746,7.851612903,14.92903226,27.1761257,394.4512463
1/31/2015,0,7.570967742,15.21129032,5.557018202,80.29233351
2/28/2015,0.3481,9.975,17.61964286,0.3481,5.006725085
3/31/2015,0.3481,11.0483871,18.38870968,0.3481,7.732645836
4/30/2015,0.3481,11.85,19.175,0.3481,9.410052126
5/31/2015,4.016129032,11.52258065,17.79354839,23.10054138,694.049268
6/30/2015,6.716666667,11.11,16.775,52.57755737,1674.666708
7/31/2015,5.919354839,10.46774194,15.63064516,66.82284366,38271.82743
8/31/2015,13.38709677,10.49032258,15.32419355,105.8278665,32507.66542
9/30/2015,6.783333333,9.183333333,15.02833333,64.38208704,19059.57265
10/31/2015,3.596774194,8.841935484,15.83548387,25.85613384,543.9816149
11/30/2015,2.766666667,9.016666667,15.62,30.47989951,541.8321515
12/31/2015,1.806451613,8.596774194,14.87419355,37.90456553,550.1705166
1/31/2016,0,7.219354839,14.86451613,8.344730175,120.5714709
2/29/2016,0.3481,9.14137931,17.0137931,0.3481,5.006725085
3/31/2016,0.3481,11.57419355,19.25645161,0.3481,7.732645836
4/30/2016,0.766666667,9.619255283,16.50748011,10.19745356,275.6638022
5/31/2016,3.677419355,11.02580645,16.79677419,38.00553022,1141.865465
6/30/2016,6.916666667,10.94666667,16.61333333,54.72110363,1742.941571
7/31/2016,11.98387097,9.619354839,14.44032258,107.4869361,54523.80182
8/31/2016,12.80645161,10.33548387,14.93387097,110.4367941,39214.45026
9/30/2016,5.416666667,9.54,14.99666667,65.2177927,15760.15693
10/31/2016,2.596774194,8.964516129,14.85645161,47.57798989,1000.983052
11/30/2016,3.618187059,7.53,15.07333334,84.49593333,1502.059196
12/31/2016,0,7.206451613,14.95806452,21.32941935,309.588502
1/31/2017,0,6.548387097,15.08225806,8.310903226,120.0827115
2/28/2017,0.3481,8.635714286,16.53392857,0.3481,5.006725085
3/31/2017,0.032258065,11.19032258,17.91182796,4.657870968,103.4693092
4/30/2017,2.083333333,11.26666667,18.16833333,12.4796,337.3561807
5/31/2017,4.612903226,10.87096774,16.62419355,19.7316129,592.8307595
6/30/2017,3.583333333,10.71666667,17.10166667,19.8288,631.5742472
7/31/2017,14.60967742,10.1483871,15.35645161,186.4470968,53967.84465
8/31/2017,11.91612903,9.574193548,14.43064516,106.710862,24605.89335
9/30/2017,10.88333333,10.79333333,16.02166667,83.24333431,20116.10571
10/31/2017,5.209677419,8.970967742,15.18709677,50.50714847,1062.608987
11/30/2017,1.816666667,7.413333333,14.68,20.38016667,362.2921904
12/31/2017,0,7.212903226,14.71612903,10.25787097,148.8891402
